Accl X	Accl Y	Accl Z	Gyro X	Gyro Y	Gyro Z	Mag X	Mag Y	Mag Z	RPkt#	Rtime	LPkt#	Ltime
176	253	3921	-43	-26	27	-26	22	112	11452	853440	11452	73334230
151	265	3909	-44	-23	26	-26	22	112	11453	853538	11453	73334232
161	265	3901	-44	-23	26	-32	28	106	11454	853589	11454	73334240
160	257	3917	-45	-23	27	-32	28	106	11455	853687	11455	73334240
155	258	3904	-44	-23	26	-28	24	114	11456	853738	11456	73334254
159	252	3913	-43	-23	23	-28	24	114	11457	853836	11457	73334255
176	255	3901	-42	-25	27	-26	26	112	11458	853887	11458	73334256
157	267	3918	-44	-24	27	-26	26	112	11459	853985	11459	73334267
176	267	3904	-41	-26	26	-22	24	112	11460	854036	11460	73334268
166	261	3925	-44	-26	25	-22	24	112	11461	854134	11461	73334284
165	266	3912	-41	-25	27	-23	17	109	11462	854185	11462	73334292
168	253	3898	-46	-23	24	-23	17	109	11463	854283	11463	73334293
158	258	3924	-42	-23	27	-29	23	111	11464	854334	11464	73334294
162	255	3947	-46	-24	28	-29	23	111	11465	854432	11465	73334294
180	263	3914	-46	-25	24	-27	25	113	11466	854483	11466	73334295
187	265	3907	-47	-24	25	-27	25	113	11467	854582	11467	73334304
168	270	3905	-43	-27	26	-25	21	117	11468	854632	11468	73334304
162	264	3926	-45	-22	27	-25	21	117	11469	854730	11469	73334314
165	267	3916	-44	-27	27	-28	22	108	11470	854781	11470	73334316
158	262	3919	-42	-25	28	-28	22	108	11471	854879	11471	73334330
152	270	3936	-43	-27	25	-31	21	115	11472	854930	11472	73334331
172	268	3913	-45	-22	26	-31	21	115	11473	855028	11473	73334332
177	262	3941	-43	-24	29	-29	25	107	11474	855079	11474	73334339
163	265	3921	-43	-25	25	-29	25	107	11475	855177	11475	73334339
159	260	3913	-44	-26	26	-25	25	115	11476	855228	11476	73334356
170	258	3913	-44	-25	26	-25	25	115	11477	855327	11477	73334358
176	249	3905	-42	-26	25	-26	18	114	11478	855377	11478	73334358
169	272	3911	-43	-25	25	-26	18	114	11479	855476	11479	73334363
173	265	3917	-41	-26	27	-26	22	112	11480	855527	11480	73334363
158	254	3910	-42	-25	27	-26	22	112	11481	855625	11481	73334383
170	261	3929	-41	-26	23	-26	20	120	11482	855676	11482	73334384
170	255	3935	-45	-26	29	-26	20	120	11483	855774	11483	73334384
169	278	3918	-41	-27	27	-26	22	112	11484	855825	11484	73334389
171	267	3912	-44	-26	25	-26	22	112	11485	855923	11485	73334389
161	255	3899	-43	-26	27	-29	27	111	11486	855974	11486	73334406
177	250	3908	-44	-25	28	-29	27	111	11487	856072	11487	73334407
160	247	3928	-42	-27	26	-27	23	113	11488	856123	11488	73334409
159	261	3901	-42	-25	28	-27	23	113	11489	856222	11489	73334435
171	273	3905	-42	-26	26	-25	25	109	11490	856273	11490	73334435
164	274	3908	-44	-24	25	-25	25	109	11491	856371	11491	73334439
158	263	3925	-43	-25	25	-26	28	114	11492	856423	11492	73334439
165	259	3915	-44	-23	28	-26	28	114	11493	856521	11493	73334441
181	260	3923	-44	-24	25	-25	19	109	11494	856572	11494	73334455
160	259	3926	-42	-24	25	-25	19	109	11495	856671	11495	73334455
177	251	3929	-40	-26	28	-28	26	112	11496	856721	11496	73334458
164	255	3924	-41	-25	27	-28	26	112	11497	856820	11497	73334459
166	269	3907	-41	-23	29	-28	26	114	11498	856871	11498	73334461
