Accl X	Accl Y	Accl Z	Gyro X	Gyro Y	Gyro Z	Mag X	Mag Y	Mag Z	RPkt#	Rtime	LPkt#	Ltime
429	287	3794	-21	-33	4	-61	171	181	3138	243235	3138	73292711
463	307	3804	-22	-34	21	-61	171	181	3139	243336	3139	73292714
460	298	3781	-24	-35	-33	-61	169	183	3140	243390	3140	73292714
440	300	3820	-17	-35	-21	-61	169	183	3141	243491	3141	73292717
433	302	3821	-19	-36	42	-56	172	180	3142	243545	3142	73292736
449	300	3797	-20	-31	-17	-56	172	180	3143	243646	3143	73292736
443	301	3805	-20	-32	15	-53	169	181	3144	243700	3144	73292739
468	307	3783	-18	-32	69	-53	169	181	3145	243801	3145	73292740
441	302	3799	-21	-30	32	-59	175	177	3146	243855	3146	73292742
448	296	3796	-23	-30	-6	-59	175	177	3147	243956	3147	73292763
437	302	3805	-20	-32	-4	-60	174	184	3148	244010	3148	73292764
443	302	3815	-19	-33	-17	-60	174	184	3149	244111	3149	73292767
442	306	3797	-21	-34	9	-55	169	189	3150	244165	3150	73292767
457	317	3792	-24	-31	-15	-55	169	189	3151	244266	3151	73292769
460	306	3813	-21	-32	23	-56	174	178	3152	244320	3152	73292793
446	295	3812	-21	-32	-21	-56	174	178	3153	244421	3153	73292797
442	299	3804	-21	-30	26	-57	169	181	3154	244475	3154	73292797
444	312	3804	-20	-32	36	-57	169	181	3155	244576	3155	73292798
445	302	3799	-22	-34	44	-54	176	184	3156	244630	3156	73292798
434	307	3817	-21	-34	56	-54	176	184	3157	244731	3157	73292798
453	293	3802	-21	-35	10	-56	172	182	3158	244785	3158	73292799
446	298	3789	-22	-32	22	-56	172	182	3159	244886	3159	73292838
427	303	3788	-20	-32	-25	-59	171	183	3160	244940	3160	73292840
458	305	3804	-20	-35	-35	-59	171	183	3161	245041	3161	73292842
454	303	3798	-21	-31	14	-59	177	179	3162	245095	3162	73292842
430	304	3802	-23	-33	23	-59	177	179	3163	245196	3163	73292844
444	311	3803	-18	-32	-3	-60	172	180	3164	245250	3164	73292846
458	298	3776	-19	-34	0	-60	172	180	3165	245351	3165	73292846
457	302	3808	-17	-34	-9	-60	170	182	3166	245405	3166	73292862
425	301	3810	-22	-33	11	-60	170	182	3167	245506	3167	73292862
446	287	3819	-22	-32	31	-59	173	183	3168	245560	3168	73292864
458	304	3801	-19	-32	18	-59	173	183	3169	245661	3169	73292866
432	309	3790	-20	-34	16	-59	175	185	3170	245715	3170	73292866
446	316	3819	-19	-34	20	-59	175	185	3171	245816	3171	73292870
460	309	3818	-21	-32	39	-56	166	180	3172	245870	3172	73292871
466	299	3801	-20	-36	27	-56	166	180	3173	245971	3173	73292888
439	292	3808	-19	-31	14	-61	171	183	3174	246025	3174	73292889
433	305	3820	-22	-32	40	-61	171	183	3175	246126	3175	73292890
